episode_id,t_step,phase,ee_pose,joint_positions,raw_policy_confidence,raw_uncertainty,uncertainty_entropy,uncertainty_variance,calibrated_success_prob,calibrated_failure_risk,gating_state,action_vector,observation_frame_path
clutter_sort-texture-s1-octo-ep001,1,scan_scene,"[-0.0919, 0.1227, 0.1647]","[-0.0919, 0.1227, 0.1647,-0.0352, 0.0924, 0.034 ,-0.0138]",0.84923,0.425131,0.42404,0.00109,0.703556,0.50901,fallback,"[-0.0919, 0.1227, 0.1647,-0.0352, 0.0924, 0.034 ,-0.0138]",
clutter_sort-texture-s1-octo-ep001,2,grasp_target,"[0.2601,0.2344,0.0675]","[ 0.2601, 0.2344, 0.0675,-0.0039,-0.0303, 0.1419, 0.1159]",0.867623,0.393429,0.390878,0.002551,0.71911,0.477604,pause_reobserve,"[ 0.2601, 0.2344, 0.0675,-0.0039,-0.0303, 0.1419, 0.1159]",
clutter_sort-texture-s1-octo-ep001,3,grasp_target,"[0.0924,0.1285,0.0876]","[0.0924,0.1285,0.0876,0.0519,0.0627,0.0173,0.1076]",0.890351,0.347914,0.345779,0.002135,0.74023,0.433727,pause_reobserve,"[0.0924,0.1285,0.0876,0.0519,0.0627,0.0173,0.1076]",
clutter_sort-texture-s1-octo-ep001,4,route_to_tray,"[0.1075,0.1174,0.0604]","[0.1075,0.1174,0.0604,0.064 ,0.0301,0.0507,0.1132]",0.908476,0.308016,0.306048,0.001969,0.759069,0.394939,pause_reobserve,"[0.1075,0.1174,0.0604,0.064 ,0.0301,0.0507,0.1132]",
clutter_sort-texture-s1-octo-ep001,5,route_to_tray,"[-0.0869,-0.0365, 0.0726]","[-0.0869,-0.0365, 0.0726, 0.1128, 0.1235,-0.0376, 0.0816]",0.921797,0.275728,0.274357,0.001371,0.774432,0.363432,pause_reobserve,"[-0.0869,-0.0365, 0.0726, 0.1128, 0.1235,-0.0376, 0.0816]",
clutter_sort-texture-s1-octo-ep001,6,sort_finalize,"[-0.1441,-0.0114, 0.0668]","[-0.1441,-0.0114, 0.0668, 0.0484, 0.0747, 0.0223, 0.0879]",0.935009,0.244149,0.240484,0.003665,0.791361,0.330713,pause_reobserve,"[-0.1441,-0.0114, 0.0668, 0.0484, 0.0747, 0.0223, 0.0879]",
clutter_sort-texture-s1-octo-ep001,7,sort_finalize,"[-0.3082,-0.1734, 0.0317]","[-0.3082,-0.1734, 0.0317, 0.0733, 0.1751,-0.0771, 0.0204]",0.945088,0.214179,0.212729,0.001449,0.805773,0.301316,pause_reobserve,"[-0.3082,-0.1734, 0.0317, 0.0733, 0.1751,-0.0771, 0.0204]",
clutter_sort-texture-s1-octo-ep001,8,sort_finalize,"[-0.3099,-0.141 , 0.0586]","[-0.3099,-0.141 , 0.0586, 0.1097, 0.1357,-0.1129,-0.0039]",0.955915,0.183442,0.180713,0.002729,0.823215,0.268506,pause_reobserve,"[-0.3099,-0.141 , 0.0586, 0.1097, 0.1357,-0.1129,-0.0039]",
clutter_sort-texture-s1-octo-ep002,0,scan_scene,"[-0.1073, 0.1019, 0.1672]","[-0.1073, 0.1019, 0.1672,-0.0287, 0.0931, 0.0275,-0.0127]",0.821413,0.470515,0.469242,0.001273,0.681999,0.553258,fallback,"[-0.1073, 0.1019, 0.1672,-0.0287, 0.0931, 0.0275,-0.0127]",
clutter_sort-texture-s1-octo-ep002,1,scan_scene,"[-0.095 , 0.1175, 0.1653]","[-0.095 , 0.1175, 0.1653,-0.0336, 0.0925, 0.0324,-0.0135]",0.842819,0.436839,0.434964,0.001875,0.698397,0.520022,fallback,"[-0.095 , 0.1175, 0.1653,-0.0336, 0.0925, 0.0324,-0.0135]",
clutter_sort-texture-s1-octo-ep002,2,grasp_target,"[0.2772,0.2089,0.0915]","[ 0.2772, 0.2089, 0.0915, 0.0455,-0.0011, 0.118 , 0.0735]",0.864344,0.399416,0.396996,0.00242,0.716248,0.48346,pause_reobserve,"[ 0.2772, 0.2089, 0.0915, 0.0455,-0.0011, 0.118 , 0.0735]",
clutter_sort-texture-s1-octo-ep002,3,grasp_target,"[0.1197,0.0878,0.0555]","[0.1197,0.0878,0.0555,0.0271,0.0553,0.0742,0.0831]",0.884345,0.359404,0.358175,0.001229,0.734411,0.445291,pause_reobserve,"[0.1197,0.0878,0.0555,0.0271,0.0553,0.0742,0.0831]",
clutter_sort-texture-s1-octo-ep002,4,route_to_tray,"[0.1041,0.104 ,0.068 ]","[ 0.1041, 0.104 , 0.068 , 0.0957,-0.0256, 0.0415, 0.1267]",0.908637,0.307909,0.305678,0.002232,0.759246,0.394708,pause_reobserve,"[ 0.1041, 0.104 , 0.068 , 0.0957,-0.0256, 0.0415, 0.1267]",
clutter_sort-texture-s1-octo-ep002,5,route_to_tray,"[-0.1709,-0.0354, 0.0131]","[-0.1709,-0.0354, 0.0131, 0.0749, 0.1436,-0.0479, 0.0508]",0.921043,0.278806,0.276213,0.002593,0.773521,0.365882,pause_reobserve,"[-0.1709,-0.0354, 0.0131, 0.0749, 0.1436,-0.0479, 0.0508]",
clutter_sort-texture-s1-octo-ep002,6,sort_finalize,"[-0.1125,-0.0361, 0.0687]","[-0.1125,-0.0361, 0.0687, 0.0614, 0.0909,-0.0106, 0.0665]",0.933218,0.247389,0.245231,0.002158,0.78895,0.334745,pause_reobserve,"[-0.1125,-0.0361, 0.0687, 0.0614, 0.0909,-0.0106, 0.0665]",
clutter_sort-texture-s1-octo-ep002,7,sort_finalize,"[-0.3282,-0.1275, 0.089 ]","[-0.3282,-0.1275, 0.089 , 0.0992, 0.1806,-0.0811, 0.0749]",0.944677,0.217428,0.213897,0.003531,0.805155,0.303559,pause_reobserve,"[-0.3282,-0.1275, 0.089 , 0.0992, 0.1806,-0.0811, 0.0749]",
clutter_sort-texture-s1-octo-ep002,8,sort_finalize,"[-0.3119,-0.1083, 0.1073]","[-0.3119,-0.1083, 0.1073, 0.118 , 0.1841,-0.1516, 0.0317]",0.955046,0.186862,0.183379,0.003483,0.821722,0.271709,pause_reobserve,"[-0.3119,-0.1083, 0.1073, 0.118 , 0.1841,-0.1516, 0.0317]",
clutter_sort-texture-s1-octo-ep003,0,scan_scene,"[-0.1022, 0.1109, 0.1661]","[-0.1022, 0.1109, 0.1661,-0.0315, 0.0929, 0.0303,-0.0132]",0.834026,0.451012,0.449443,0.001569,0.691516,0.53399,fallback,"[-0.1022, 0.1109, 0.1661,-0.0315, 0.0929, 0.0303,-0.0132]",
clutter_sort-texture-s1-octo-ep003,1,scan_scene,"[-0.095 , 0.1177, 0.1653]","[-0.095 , 0.1177, 0.1653,-0.0337, 0.0925, 0.0324,-0.0135]",0.842858,0.436128,0.434897,0.001231,0.698429,0.519635,fallback,"[-0.095 , 0.1177, 0.1653,-0.0337, 0.0925, 0.0324,-0.0135]",
clutter_sort-texture-s1-octo-ep003,2,grasp_target,"[0.293 ,0.2003,0.0755]","[ 0.293 , 0.2003, 0.0755, 0.0284,-0.0147, 0.1526, 0.0875]",0.867883,0.390837,0.39039,0.000447,0.719339,0.47608,pause_reobserve,"[ 0.293 , 0.2003, 0.0755, 0.0284,-0.0147, 0.1526, 0.0875]",
clutter_sort-texture-s1-octo-ep003,3,grasp_target,"[0.0792,0.1036,0.0845]","[0.0792,0.1036,0.0845,0.0333,0.0523,0.0303,0.0923]",0.885212,0.357328,0.356408,0.000921,0.73524,0.443425,pause_reobserve,"[0.0792,0.1036,0.0845,0.0333,0.0523,0.0303,0.0923]",
clutter_sort-texture-s1-octo-ep003,4,route_to_tray,"[0.0597,0.1298,0.0636]","[0.0597,0.1298,0.0636,0.0369,0.0561,0.0915,0.0533]",0.904708,0.317389,0.314612,0.002777,0.754976,0.403718,pause_reobserve,"[0.0597,0.1298,0.0636,0.0369,0.0561,0.0915,0.0533]",
clutter_sort-texture-s1-octo-ep003,5,route_to_tray,"[-0.1331, 0.0029, 0.0675]","[-0.1331, 0.0029, 0.0675, 0.059 , 0.1186,-0.0415, 0.0018]",0.921412,0.278128,0.275305,0.002822,0.773966,0.365097,pause_reobserve,"[-0.1331, 0.0029, 0.0675, 0.059 , 0.1186,-0.0415, 0.0018]",
clutter_sort-texture-s1-octo-ep003,6,sort_finalize,"[-0.1322, 0.0022, 0.1213]","[-0.1322, 0.0022, 0.1213, 0.1002, 0.1385,-0.0445, 0.0654]",0.928064,0.262822,0.258616,0.004206,0.782222,0.349189,pause_reobserve,"[-0.1322, 0.0022, 0.1213, 0.1002, 0.1385,-0.0445, 0.0654]",
clutter_sort-texture-s1-octo-ep003,7,sort_finalize,"[-0.3126,-0.1504, 0.0605]","[-0.3126,-0.1504, 0.0605,-0.0097, 0.2022,-0.1426,-0.0438]",0.946443,0.211034,0.208856,0.002178,0.807832,0.297685,pause_reobserve,"[-0.3126,-0.1504, 0.0605,-0.0097, 0.2022,-0.1426,-0.0438]",
clutter_sort-texture-s1-octo-ep003,8,sort_finalize,"[-0.269 ,-0.1124, 0.0473]","[-0.269 ,-0.1124, 0.0473, 0.1182, 0.1152,-0.1738, 0.0816]",0.954329,0.18969,0.185562,0.004127,0.820506,0.274339,pause_reobserve,"[-0.269 ,-0.1124, 0.0473, 0.1182, 0.1152,-0.1738, 0.0816]",
clutter_sort-texture-s1-octo-ep004,0,scan_scene,"[-0.1042, 0.1074, 0.1666]","[-0.1042, 0.1074, 0.1666,-0.0304, 0.093 , 0.0292,-0.013 ]",0.82926,0.458704,0.457055,0.001648,0.687874,0.541478,fallback,"[-0.1042, 0.1074, 0.1666,-0.0304, 0.093 , 0.0292,-0.013 ]",
clutter_sort-texture-s1-octo-ep004,1,scan_scene,"[-0.0963, 0.115 , 0.1656]","[-0.0963, 0.115 , 0.1656,-0.0328, 0.0926, 0.0316,-0.0134]",0.839902,0.44303,0.439831,0.003199,0.69609,0.525425,fallback,"[-0.0963, 0.115 , 0.1656,-0.0328, 0.0926, 0.0316,-0.0134]",
clutter_sort-texture-s1-octo-ep004,2,grasp_target,"[0.2778,0.2599,0.0797]","[0.2778,0.2599,0.0797,0.0504,0.0179,0.0977,0.1393]",0.867692,0.391652,0.390749,0.000903,0.719171,0.476656,pause_reobserve,"[0.2778,0.2599,0.0797,0.0504,0.0179,0.0977,0.1393]",
clutter_sort-texture-s1-octo-ep004,3,grasp_target,"[0.0925,0.1114,0.086 ]","[0.0925,0.1114,0.086 ,0.0349,0.0436,0.0276,0.1312]",0.887063,0.353849,0.352611,0.001238,0.737021,0.439904,pause_reobserve,"[0.0925,0.1114,0.086 ,0.0349,0.0436,0.0276,0.1312]",
clutter_sort-texture-s1-octo-ep004,4,route_to_tray,"[0.0912,0.1121,0.0862]","[0.0912,0.1121,0.0862,0.0447,0.0469,0.0581,0.0968]",0.909273,0.30885,0.304214,0.004636,0.759948,0.394477,pause_reobserve,"[0.0912,0.1121,0.0862,0.0447,0.0469,0.0581,0.0968]",
clutter_sort-texture-s1-octo-ep004,5,route_to_tray,"[-0.1856,-0.0223, 0.0677]","[-0.1856,-0.0223, 0.0677, 0.0596, 0.0802,-0.0381, 0.0592]",0.921827,0.276373,0.274283,0.00209,0.774468,0.363719,pause_reobserve,"[-0.1856,-0.0223, 0.0677, 0.0596, 0.0802,-0.0381, 0.0592]",
clutter_sort-texture-s1-octo-ep004,6,sort_finalize,"[-0.1323,-0.0118, 0.0856]","[-0.1323,-0.0118, 0.0856, 0.083 , 0.0987,-0.0504, 0.0451]",0.934641,0.244897,0.241464,0.003433,0.790862,0.331586,pause_reobserve,"[-0.1323,-0.0118, 0.0856, 0.083 , 0.0987,-0.0504, 0.0451]",
clutter_sort-texture-s1-octo-ep004,7,sort_finalize,"[-0.3367,-0.1495, 0.0261]","[-0.3367,-0.1495, 0.0261, 0.1474, 0.1493,-0.0869, 0.0326]",0.94298,0.220775,0.218685,0.00209,0.802632,0.307756,pause_reobserve,"[-0.3367,-0.1495, 0.0261, 0.1474, 0.1493,-0.0869, 0.0326]",
clutter_sort-texture-s1-octo-ep004,8,sort_finalize,"[-0.3263,-0.1306, 0.063 ]","[-0.3263,-0.1306, 0.063 , 0.0796, 0.1509,-0.1087, 0.0407]",0.954391,0.189635,0.185376,0.004259,0.82061,0.274208,pause_reobserve,"[-0.3263,-0.1306, 0.063 , 0.0796, 0.1509,-0.1087, 0.0407]",
clutter_sort-texture-s2-openvla-ep000,0,scan_scene,"[-0.1529, 0.0166, 0.177 ]","[-0.1529, 0.0166, 0.177 ,-0.003 , 0.0953, 0.0018,-0.0086]",0.675634,0.633498,0.630115,0.003383,0.590707,0.726042,fallback,"[-0.1529, 0.0166, 0.177 ,-0.003 , 0.0953, 0.0018,-0.0086]",
clutter_sort-texture-s2-openvla-ep000,1,scan_scene,"[-0.1432, 0.0311, 0.1752]","[-0.1432, 0.0311, 0.1752,-0.0077, 0.0948, 0.0063,-0.0093]",0.707553,0.607055,0.604326,0.002729,0.60868,0.694848,fallback,"[-0.1432, 0.0311, 0.1752,-0.0077, 0.0948, 0.0063,-0.0093]",
clutter_sort-texture-s2-openvla-ep000,2,scan_scene,"[-0.16  ,-0.0007, 0.179 ]","[-0.16  ,-0.0007, 0.179 ,-0.0012, 0.0955,-0.0036,-0.0077]",0.632149,0.661005,0.6578,0.003205,0.56727,0.763232,fallback,"[-0.16  ,-0.0007, 0.179 ,-0.0012, 0.0955,-0.0036,-0.0077]",
clutter_sort-texture-s2-openvla-ep000,3,grasp_target,"[-0.147 , 0.0194, 0.1765]","[-0.147 , 0.0194, 0.1765,-0.0081, 0.0949, 0.0026,-0.0087]",0.68183,0.628178,0.62548,0.002698,0.594138,0.719951,fallback,"[-0.147 , 0.0194, 0.1765,-0.0081, 0.0949, 0.0026,-0.0087]",
clutter_sort-texture-s2-openvla-ep000,4,grasp_target,"[-0.0837,-0.0478, 0.1245]","[-0.0837,-0.0478, 0.1245, 0.0977, 0.0628, 0.0223, 0.1089]",0.677294,0.632247,0.628891,0.003357,0.591624,0.7245,fallback,"[-0.0837,-0.0478, 0.1245, 0.0977, 0.0628, 0.0223, 0.1089]",
clutter_sort-texture-s2-openvla-ep000,5,grasp_target,"[-0.0671,-0.0382, 0.1175]","[-0.0671,-0.0382, 0.1175, 0.1021, 0.0592, 0.029 , 0.1191]",0.711794,0.603769,0.600536,0.003233,0.611128,0.690757,fallback,"[-0.0671,-0.0382, 0.1175, 0.1021, 0.0592, 0.029 , 0.1191]",
clutter_sort-texture-s2-openvla-ep000,6,route_to_tray,"[-0.0639,-0.037 , 0.1167]","[-0.0639,-0.037 , 0.1167, 0.1027, 0.0586, 0.0299, 0.1203]",0.715331,0.599601,0.597307,0.002293,0.613182,0.686618,fallback,"[-0.0639,-0.037 , 0.1167, 0.1027, 0.0586, 0.0299, 0.1203]",
clutter_sort-texture-s2-openvla-ep000,7,route_to_tray,"[-0.203 , 0.0423, 0.5349]","[-0.203 , 0.0423, 0.5349,-0.1268, 0.2329, 0.318 ,-0.1514]",0.73714,0.579552,0.576025,0.003527,0.626113,0.663663,fallback,"[-0.203 , 0.0423, 0.5349,-0.1268, 0.2329, 0.318 ,-0.1514]",
clutter_sort-texture-s2-openvla-ep000,8,sort_finalize,"[-0.1933, 0.0438, 0.537 ]","[-0.1933, 0.0438, 0.537 ,-0.1283, 0.2336, 0.3208,-0.1526]",0.773886,0.53781,0.534537,0.003273,0.649124,0.619781,fallback,"[-0.1933, 0.0438, 0.537 ,-0.1283, 0.2336, 0.3208,-0.1526]",
clutter_sort-texture-s2-openvla-ep000,9,sort_finalize,"[-0.3559,-0.3029,-0.0463]","[-0.3559,-0.3029,-0.0463, 0.1544, 0.4175,-0.0957, 0.1301]",0.800577,0.501765,0.499599,0.002166,0.667068,0.583815,fallback,"[-0.3559,-0.3029,-0.0463, 0.1544, 0.4175,-0.0957, 0.1301]",
clutter_sort-texture-s2-openvla-ep000,10,sort_finalize,"[-0.3489,-0.304 ,-0.0482]","[-0.3489,-0.304 ,-0.0482, 0.1551, 0.4193,-0.0961, 0.1311]",0.829387,0.459517,0.456855,0.002662,0.68797,0.541789,fallback,"[-0.3489,-0.304 ,-0.0482, 0.1551, 0.4193,-0.0961, 0.1311]",
clutter_sort-texture-s2-openvla-ep001,0,scan_scene,"[-0.1528, 0.0168, 0.1769]","[-0.1528, 0.0168, 0.1769,-0.0031, 0.0953, 0.0018,-0.0086]",0.676399,0.633476,0.629552,0.003924,0.591129,0.725609,fallback,"[-0.1528, 0.0168, 0.1769,-0.0031, 0.0953, 0.0018,-0.0086]",
clutter_sort-texture-s2-openvla-ep001,1,scan_scene,"[-0.1423, 0.0322, 0.175 ]","[-0.1423, 0.0322, 0.175 ,-0.008 , 0.0947, 0.0066,-0.0094]",0.709524,0.604949,0.602575,0.002374,0.609816,0.692659,fallback,"[-0.1423, 0.0322, 0.175 ,-0.008 , 0.0947, 0.0066,-0.0094]",
clutter_sort-texture-s2-openvla-ep001,2,scan_scene,"[-0.1283, 0.0531, 0.1724]","[-0.1283, 0.0531, 0.1724,-0.0147, 0.094 , 0.0131,-0.0105]",0.750765,0.563982,0.561491,0.002491,0.634449,0.647542,fallback,"[-0.1283, 0.0531, 0.1724,-0.0147, 0.094 , 0.0131,-0.0105]",
clutter_sort-texture-s2-openvla-ep001,3,grasp_target,"[-0.1283, 0.0502, 0.1728]","[-0.1283, 0.0502, 0.1728,-0.0137, 0.094 , 0.0122,-0.0103]",0.745562,0.570175,0.567156,0.003019,0.63124,0.653847,fallback,"[-0.1283, 0.0502, 0.1728,-0.0137, 0.094 , 0.0122,-0.0103]",
clutter_sort-texture-s2-openvla-ep001,4,grasp_target,"[-0.0853,-0.049 , 0.1254]","[-0.0853,-0.049 , 0.1254, 0.0971, 0.0632, 0.0214, 0.1076]",0.672124,0.635141,0.632662,0.002479,0.588775,0.728795,fallback,"[-0.0853,-0.049 , 0.1254, 0.0971, 0.0632, 0.0214, 0.1076]",
clutter_sort-texture-s2-openvla-ep001,5,grasp_target,"[-0.0699,-0.0402, 0.119 ]","[-0.0699,-0.0402, 0.119 , 0.1012, 0.0599, 0.0276, 0.1169]",0.70483,0.609979,0.606714,0.003265,0.607115,0.697875,fallback,"[-0.0699,-0.0402, 0.119 , 0.1012, 0.0599, 0.0276, 0.1169]",
clutter_sort-texture-s2-openvla-ep001,6,route_to_tray,"[-0.0667,-0.0391, 0.1182]","[-0.0667,-0.0391, 0.1182, 0.1017, 0.0594, 0.0284, 0.1182]",0.708873,0.606522,0.603156,0.003365,0.60944,0.693821,fallback,"[-0.0667,-0.0391, 0.1182, 0.1017, 0.0594, 0.0284, 0.1182]",
clutter_sort-texture-s2-openvla-ep001,7,route_to_tray,"[-0.2005, 0.0424, 0.5351]","[-0.2005, 0.0424, 0.5351,-0.127 , 0.233 , 0.3183,-0.1516]",0.741386,0.57507,0.5716,0.00347,0.628688,0.658847,fallback,"[-0.2005, 0.0424, 0.5351,-0.127 , 0.233 , 0.3183,-0.1516]",
clutter_sort-texture-s2-openvla-ep001,8,sort_finalize,"[-0.1902, 0.044 , 0.5372]","[-0.1902, 0.044 , 0.5372,-0.1284, 0.2337, 0.321 ,-0.1528]",0.777096,0.533397,0.530557,0.00284,0.651221,0.615477,fallback,"[-0.1902, 0.044 , 0.5372,-0.1284, 0.2337, 0.321 ,-0.1528]",
clutter_sort-texture-s2-openvla-ep001,9,sort_finalize,"[-0.3532,-0.303 ,-0.0466]","[-0.3532,-0.303 ,-0.0466, 0.1545, 0.4178,-0.0958, 0.1302]",0.804622,0.496978,0.493926,0.003052,0.669897,0.578593,fallback,"[-0.3532,-0.303 ,-0.0466, 0.1545, 0.4178,-0.0958, 0.1302]",
clutter_sort-texture-s2-openvla-ep001,10,sort_finalize,"[-0.3464,-0.305 ,-0.05  ]","[-0.3464,-0.305 ,-0.05  , 0.1559, 0.4213,-0.0964, 0.1321]",0.854215,0.417564,0.415326,0.002238,0.707655,0.501127,fallback,"[-0.3464,-0.305 ,-0.05  , 0.1559, 0.4213,-0.0964, 0.1321]",
clutter_sort-texture-s2-openvla-ep002,0,scan_scene,"[-0.1524, 0.0174, 0.1769]","[-0.1524, 0.0174, 0.1769,-0.0033, 0.0952, 0.002 ,-0.0086]",0.677698,0.632273,0.628591,0.003682,0.591847,0.72429,fallback,"[-0.1524, 0.0174, 0.1769,-0.0033, 0.0952, 0.002 ,-0.0086]",
clutter_sort-texture-s2-openvla-ep002,1,scan_scene,"[-0.1449, 0.0279, 0.1756]","[-0.1449, 0.0279, 0.1756,-0.0066, 0.0948, 0.0053,-0.0092]",0.701113,0.613353,0.609917,0.003437,0.60499,0.701687,fallback,"[-0.1449, 0.0279, 0.1756,-0.0066, 0.0948, 0.0053,-0.0092]",
clutter_sort-texture-s2-openvla-ep002,2,scan_scene,"[-0.132 , 0.0473, 0.1732]","[-0.132 , 0.0473, 0.1732,-0.0128, 0.0942, 0.0113,-0.0102]",0.740175,0.575963,0.572871,0.003091,0.627952,0.66003,fallback,"[-0.132 , 0.0473, 0.1732,-0.0128, 0.0942, 0.0113,-0.0102]",
clutter_sort-texture-s2-openvla-ep002,3,grasp_target,"[-0.1298, 0.0482, 0.1731]","[-0.1298, 0.0482, 0.1731,-0.0131, 0.094 , 0.0116,-0.0102]",0.741921,0.574457,0.571036,0.003422,0.629014,0.658215,fallback,"[-0.1298, 0.0482, 0.1731,-0.0131, 0.094 , 0.0116,-0.0102]",
clutter_sort-texture-s2-openvla-ep002,4,grasp_target,"[-0.0303,-0.0151, 0.1009]","[-0.0303,-0.0151, 0.1009, 0.118 , 0.0509, 0.0454, 0.1434]",0.781645,0.527675,0.524816,0.002859,0.65422,0.609618,fallback,"[-0.0303,-0.0151, 0.1009, 0.118 , 0.0509, 0.0454, 0.1434]",
clutter_sort-texture-s2-openvla-ep002,5,grasp_target,"[-0.0306,-0.0165, 0.102 ]","[-0.0306,-0.0165, 0.102 , 0.1173, 0.0513, 0.0444, 0.1419]",0.777805,0.532555,0.52967,0.002885,0.651687,0.614591,fallback,"[-0.0306,-0.0165, 0.102 , 0.1173, 0.0513, 0.0444, 0.1419]",
clutter_sort-texture-s2-openvla-ep002,6,route_to_tray,"[-0.0126,-0.0067, 0.0948]","[-0.0126,-0.0067, 0.0948, 0.1223, 0.0476, 0.0513, 0.1522]",0.804101,0.499195,0.494663,0.004532,0.66953,0.580067,fallback,"[-0.0126,-0.0067, 0.0948, 0.1223, 0.0476, 0.0513, 0.1522]",
clutter_sort-texture-s2-openvla-ep002,7,route_to_tray,"[-0.1966, 0.0467, 0.5409]","[-0.1966, 0.0467, 0.5409,-0.1149, 0.2358, 0.3259,-0.1549]",0.83217,0.455033,0.452427,0.002607,0.69009,0.537426,fallback,"[-0.1966, 0.0467, 0.5409,-0.1149, 0.2358, 0.3259,-0.1549]",
clutter_sort-texture-s2-openvla-ep002,8,sort_finalize,"[-0.1864, 0.0478, 0.5423]","[-0.1864, 0.0478, 0.5423,-0.1158, 0.2362, 0.3278,-0.1557]",0.85099,0.424403,0.420986,0.003418,0.704994,0.507207,fallback,"[-0.1864, 0.0478, 0.5423,-0.1158, 0.2362, 0.3278,-0.1557]",
clutter_sort-texture-s2-openvla-ep002,9,sort_finalize,"[-0.2624,-0.2607, 0.0715]","[-0.2624,-0.2607, 0.0715, 0.1474, 0.2042,-0.089 , 0.0665]",0.878163,0.373752,0.370567,0.003185,0.728608,0.458268,pause_reobserve,"[-0.2624,-0.2607, 0.0715, 0.1474, 0.2042,-0.089 , 0.0665]",
clutter_sort-texture-s2-openvla-ep002,10,sort_finalize,"[-0.213 ,-0.2652, 0.0865]","[-0.213 ,-0.2652, 0.0865, 0.1596, 0.1978,-0.1054, 0.1119]",0.891874,0.345356,0.342577,0.00278,0.741737,0.430941,pause_reobserve,"[-0.213 ,-0.2652, 0.0865, 0.1596, 0.1978,-0.1054, 0.1119]",
clutter_sort-texture-s2-openvla-ep003,0,scan_scene,"[-0.1538, 0.0149, 0.1772]","[-0.1538, 0.0149, 0.1772,-0.0025, 0.0953, 0.0012,-0.0085]",0.671413,0.636008,0.633171,0.002837,0.588385,0.729619,fallback,"[-0.1538, 0.0149, 0.1772,-0.0025, 0.0953, 0.0012,-0.0085]",
clutter_sort-texture-s2-openvla-ep003,1,scan_scene,"[-0.1398, 0.0372, 0.1744]","[-0.1398, 0.0372, 0.1744,-0.0096, 0.0946, 0.0081,-0.0096]",0.720253,0.595935,0.592713,0.003222,0.61606,0.681908,fallback,"[-0.1398, 0.0372, 0.1744,-0.0096, 0.0946, 0.0081,-0.0096]",
clutter_sort-texture-s2-openvla-ep003,2,scan_scene,"[-0.1392, 0.0353, 0.1746]","[-0.1392, 0.0353, 0.1746,-0.009 , 0.0945, 0.0076,-0.0095]",0.716235,0.599254,0.596472,0.002782,0.613709,0.685918,fallback,"[-0.1392, 0.0353, 0.1746,-0.009 , 0.0945, 0.0076,-0.0095]",
clutter_sort-texture-s2-openvla-ep003,3,grasp_target,"[-0.1282, 0.0511, 0.1727]","[-0.1282, 0.0511, 0.1727,-0.014 , 0.094 , 0.0125,-0.0103]",0.747195,0.568439,0.565394,0.003045,0.632244,0.651976,fallback,"[-0.1282, 0.0511, 0.1727,-0.014 , 0.094 , 0.0125,-0.0103]",
clutter_sort-texture-s2-openvla-ep003,4,grasp_target,"[-0.0303,-0.015 , 0.1009]","[-0.0303,-0.015 , 0.1009, 0.1181, 0.0509, 0.0454, 0.1435]",0.781695,0.527067,0.524753,0.002314,0.654253,0.609281,fallback,"[-0.0303,-0.015 , 0.1009, 0.1181, 0.0509, 0.0454, 0.1435]",
clutter_sort-texture-s2-openvla-ep003,5,grasp_target,"[-0.032 ,-0.0172, 0.1024]","[-0.032 ,-0.0172, 0.1024, 0.117 , 0.0515, 0.0439, 0.1412]",0.775728,0.534418,0.53226,0.002158,0.650326,0.616883,fallback,"[-0.032 ,-0.0172, 0.1024, 0.117 , 0.0515, 0.0439, 0.1412]",
clutter_sort-texture-s2-openvla-ep003,6,route_to_tray,"[-0.0057,-0.0025, 0.0918]","[-0.0057,-0.0025, 0.0918, 0.1244, 0.046 , 0.0543, 0.1566]",0.813691,0.483231,0.480824,0.002407,0.676359,0.565257,fallback,"[-0.0057,-0.0025, 0.0918, 0.1244, 0.046 , 0.0543, 0.1566]",
clutter_sort-texture-s2-openvla-ep003,7,route_to_tray,"[-0.1957, 0.0466, 0.5408]","[-0.1957, 0.0466, 0.5408,-0.1149, 0.2358, 0.3257,-0.1548]",0.830567,0.45721,0.454983,0.002226,0.688867,0.539738,fallback,"[-0.1957, 0.0466, 0.5408,-0.1149, 0.2358, 0.3257,-0.1548]",
clutter_sort-texture-s2-openvla-ep003,8,sort_finalize,"[-0.1848, 0.0479, 0.5425]","[-0.1848, 0.0479, 0.5425,-0.116 , 0.2363, 0.3281,-0.1559]",0.853621,0.419003,0.416374,0.002629,0.707163,0.502339,fallback,"[-0.1848, 0.0479, 0.5425,-0.116 , 0.2363, 0.3281,-0.1559]",
clutter_sort-texture-s2-openvla-ep003,9,sort_finalize,"[-0.2558,-0.2654, 0.0933]","[-0.2558,-0.2654, 0.0933, 0.1372, 0.2217,-0.1216, 0.0822]",0.874959,0.380367,0.376847,0.00352,0.725671,0.464512,pause_reobserve,"[-0.2558,-0.2654, 0.0933, 0.1372, 0.2217,-0.1216, 0.0822]",
clutter_sort-texture-s2-openvla-ep003,10,sort_finalize,"[-0.197 ,-0.2874, 0.1025]","[-0.197 ,-0.2874, 0.1025, 0.1948, 0.1584,-0.086 , 0.1329]",0.891499,0.346497,0.343369,0.003128,0.741364,0.431885,pause_reobserve,"[-0.197 ,-0.2874, 0.1025, 0.1948, 0.1584,-0.086 , 0.1329]",
